|2018-10-21|41.88|168.73|25.95|
|2018-10-22|41.88|168.73|25.91|
|2018-10-23|41.87|168.73|26.03|
|2018-10-24|41.87|149.27|26.02|
|2018-10-25|41.87|149.27|23.01|
|2018-10-26|41.87|149.27|23.05|
|2018-10-27|41.87|149.27|23.08|
|2018-10-28|41.88|149.27|23.08|
|2018-10-29|41.87|149.27|23.07|
|2018-10-30|41.87|149.27|23.14|
|2018-10-31|41.87|149.27|23.28|
|2018-11-01|40.38|149.27|25.77|
|2018-11-02|41.87|149.27|23.05|
|2018-11-03|41.87|149.27|23.09|
|2018-11-04|41.88|149.27|23.11|
|2018-11-05|41.88|149.27|23.11|
|2018-11-06|41.87|149.47|23.19|
|2018-11-07|41.88|149.47|23.26|
|2018-11-08|41.87|149.47|23.20|
|2018-11-09|41.87|149.47|23.22|
|2018-11-10|41.88|149.47|23.26|
|2018-11-11|41.88|149.47|23.26|
|2018-11-12|41.87|149.57|23.16|
|2018-11-13|41.87|149.57|23.30|
|2018-11-14|41.88|149.57|23.36|
|2018-11-15|41.87|149.77|23.41|
|2018-11-16|41.88|150.31|23.31|
|2018-11-17|41.88|150.31|23.34|
|2018-11-18|41.88|150.31|23.35|
|2018-11-19|41.88|150.31|23.34|
|2018-11-20|41.88|150.58|23.48|
|2018-11-21|41.88|152.14|23.41|
|2018-11-22|41.88|152.04|23.46|
|2018-11-23|41.88|152.04|23.32|
|2018-11-24|41.88|152.04|23.36|
|2018-11-25|41.88|152.04|23.38|
|2018-11-26|41.88|152.04|23.43|
|2018-11-27|41.87|152.04|23.55|
|2018-11-28|41.88|152.14|23.47|
|2018-11-29|41.87|152.14|23.58|
|2018-11-30|41.87|152.14|23.59|
|2018-12-01|41.87|152.14|23.51|
|2018-12-02|41.87|152.14|23.51|
|2018-12-03|41.87|152.14|23.54|
|2018-12-04|41.88|152.64|23.57|
|2018-12-05|41.88|153.94|23.64|
|2018-12-06|41.88|153.94|23.69|
|2018-12-07|41.88|154.91|23.70|
|2018-12-08|41.87|154.91|23.71|
|2018-12-09|41.87|154.91|23.67|
|2018-12-10|41.87|155.75|23.68|
|2018-12-11|68.68|155.75|24.66|
|2018-12-12|68.67|155.75|24.64|
|2018-12-13|68.68|156.02|24.63|
|2018-12-14|68.68|156.29|24.61|
|2018-12-15|68.68|156.29|24.61|
|2018-12-16|68.68|156.29|24.58|
|2018-12-17|68.68|156.29|24.57|
|2018-12-18|68.68|144.80|24.56|
|2018-12-19|68.67|144.53|24.54|
|2018-12-20|68.67|144.73|24.58|
|2018-12-21|68.67|145.43|24.87|
|2018-12-22|68.68|146.09|24.95|
|2018-12-23|68.68|146.09|25.30|
|2018-12-24|68.68|146.09|25.32|
|2018-12-25|68.67|146.09|25.39|
|2018-12-26|68.67|146.09|25.39|
|2018-12-27|68.67|146.09|25.39|
|2018-12-28|68.67|146.09|25.41|
|2018-12-29|68.67|146.09|25.48|
|2018-12-30|68.67|146.09|25.50|
|2018-12-31|68.68|146.09|25.47|
|2019-01-01|68.68|146.09|25.60|
|2019-01-02|68.68|146.09|25.68|
|2019-01-03|68.68|146.09|26.01|
|2019-01-04|68.67|146.09|26.44|
|2019-01-05|68.68|146.09|26.85|
|2019-01-06|68.67|146.09|27.28|
|2019-01-07|68.67|146.09|27.76|
|2019-01-08|68.68|146.09|28.24|
|2019-01-09|68.67|146.66|28.36|
|2019-01-10|68.68|146.66|28.56|
|2019-01-11|68.67|148.23|29.79|
|2019-01-12|68.68|148.99|31.05|
|2019-01-13|68.68|159.98|31.09|
|2019-01-14|68.67|159.98|31.11|
|2019-01-15|68.67|160.32|31.24|
|2019-01-16|68.67|172.83|31.49|
|2019-01-17|68.67|222.32|31.68|
|2019-01-18|68.68|239.17|31.86|
|2019-01-19|68.68|248.57|32.02|
|2019-01-20|68.68|253.47|32.26|
|2019-01-21|68.68|260.93|32.46|
|2019-01-22|68.68|264.38|32.69|
|2019-01-23|68.68|268.44|32.92|
|2019-01-24|68.67|268.71|32.96|
|2019-01-25|68.68|274.54|32.41|
|2019-01-26|68.68|277.74|32.44|
|2019-01-27|68.68|281.33|33.06|
|2019-01-28|68.67|281.80|33.76|
