|2017-03-18|52.00|91.37|18.85|58.07|
|2017-03-19|52.00|91.37|18.82|57.98|
|2017-03-20|52.00|91.37|18.86|58.07|
|2017-03-21|52.00|92.37|18.89|58.14|
|2017-03-22|52.00|92.37|19.12|58.41|
|2017-03-23|52.00|92.37|19.15|58.49|
|2017-03-24|52.00|92.37|19.22|58.61|
|2017-03-25|52.00|92.37|19.23|58.59|
|2017-03-26|52.00|92.37|19.42|58.73|
|2017-03-27|52.00|92.37|19.48|58.85|
|2017-03-28|52.00|92.37|19.54|58.99|
|2017-03-29|52.00|92.37|19.56|59.02|
|2017-03-30|52.00|92.37|19.57|59.02|
|2017-03-31|52.00|93.37|19.58|59.06|
|2017-04-01|52.00|93.37|19.64|59.23|
|2017-04-02|52.00|93.37|19.56|59.00|
|2017-04-03|52.00|93.37|19.60|59.15|
|2017-04-04|52.00|93.37|19.64|59.24|
|2017-04-05|52.00|93.47|19.69|59.37|
|2017-04-06|52.00|93.47|19.71|59.36|
|2017-04-07|52.00|93.47|19.72|59.35|
|2017-04-08|52.00|93.47|19.70|59.32|
|2017-04-09|52.00|93.47|19.67|59.23|
|2017-04-10|52.00|93.47|19.72|59.38|
|2017-04-11|52.00|93.47|19.73|59.39|
|2017-04-12|52.00|93.47|19.74|59.42|
|2017-04-13|52.00|93.47|19.75|59.45|
|2017-04-14|52.00|93.47|19.75|59.46|
|2017-04-15|52.00|93.47|19.71|59.35|
|2017-04-16|52.00|93.47|19.70|59.32|
|2017-04-17|52.00|93.47|19.71|59.36|
|2017-04-18|52.00|93.47|19.75|59.45|
|2017-04-19|52.00|93.47|19.78|59.51|
|2017-04-20|52.00|93.47|19.79|59.53|
|2017-04-21|52.00|93.47|19.79|59.55|
|2017-04-22|52.00|93.47|19.76|59.49|
|2017-04-23|52.00|93.47|19.74|59.44|
|2017-04-24|52.00|93.47|19.77|59.51|
|2017-04-25|52.00|93.47|19.81|59.61|
|2017-04-26|52.00|93.47|19.81|59.63|
|2017-04-27|52.00|93.47|19.83|59.65|
|2017-04-28|52.00|93.47|19.83|59.65|
|2017-04-29|52.00|93.47|19.81|59.61|
|2017-04-30|52.00|93.47|19.77|59.50|
|2017-05-01|52.00|93.47|19.80|59.60|
|2017-05-02|52.00|93.47|19.85|59.71|
|2017-05-03|52.00|93.47|19.85|59.71|
|2017-05-04|52.00|93.47|19.87|59.76|
|2017-05-05|52.00|93.47|19.92|59.88|
|2017-05-06|52.00|80.11|15.79|45.26|
|2017-05-07|52.00|80.11|15.70|44.96|
|2017-05-08|52.00|80.11|15.74|45.08|
|2017-05-09|52.00|80.11|15.76|45.13|
|2017-05-10|52.00|81.11|15.77|45.16|
|2017-05-11|52.00|81.11|15.75|45.11|
|2017-05-12|52.00|81.11|15.80|45.26|
|2017-05-13|52.00|81.11|15.78|45.22|
|2017-05-14|52.00|81.11|15.76|45.18|
|2017-05-15|52.00|81.11|15.75|45.18|
