|2017-02-05| 12.5768| 11.8808| 9.8143|.6960|0|0|0|0|
|2017-02-06| 12.5768| 11.8808| 9.81895|.6960|0|0|0|0|
|2017-02-07| 12.5768| 11.8808| 9.82702|.6960|0|0|0|0|
|2017-02-08| 12.5768| 11.8808| 9.83093|.6960|0|0|0|0|
|2017-02-09| 12.5768| 11.8808| 9.83729|.6960|0|0|0|0|
|2017-02-10| 12.5768| 11.8808| 9.84096|.6960|0|0|0|0|
|2017-02-11| 12.5768| 11.8808| 9.8439|.6960|0|0|0|0|
|2017-02-12| 12.5768| 11.8808| 9.84414|.6960|0|0|0|0|
|2017-02-13| 12.5768| 11.8808| 9.84805|.6960|0|0|0|0|
|2017-02-14| 12.5768| 11.8808| 9.85564|.6960|0|0|0|0|
|2017-02-15| 12.5768| 11.8808| 9.86493|.6960|0|0|0|0|
|2017-02-16| 12.5768| 11.8808| 9.8757|.6960|0|0|0|0|
|2017-02-17| 12.5768| 11.8808| 9.896|.6960|0|0|0|0|
|2017-02-18| 12.5768| 11.8808| 9.89942|.6960|0|0|0|0|
|2017-02-19| 12.5768| 11.8808| 9.90089|.6960|0|0|0|0|
|2017-02-20| 12.5768| 11.8808| 9.90994|.6960|0|0|0|0|
|2017-02-21| 12.5768| 11.8808| 9.92095|.6960|0|0|0|0|
|2017-02-22| 12.5768| 11.8808| 9.92682|.6960|0|0|0|0|
|2017-02-23| 12.5768| 11.8808| 9.93294|.6960|0|0|0|0|
|2017-02-24| 12.5768| 11.8808| 9.95471|.6960|0|0|0|0|
|2017-02-25| 12.5768| 11.8808| 9.95715|.6960|0|0|0|0|
|2017-02-26| 12.5768| 11.8808| 9.95887|.6960|0|0|0|0|
|2017-02-27| 12.5768| 11.8808| 9.99042|.6960|0|0|0|0|
|2017-02-28| 12.5768| 11.8808| 9.99776|.6960|0|0|0|0|
|2017-03-01| 12.5768| 11.8808| 10.0034|.6960|0|0|0|0|
|2017-03-02| 12.5768| 11.8808| 10.011|.6960|0|0|0|0|
|2017-03-03| 12.5768| 11.8808| 10.0252|.6960|0|0|0|0|
|2017-03-04| 12.5768| 11.8808| 10.0271|.6960|0|0|0|0|
|2017-03-05| 12.5768| 11.8808| 10.0274|.6960|0|0|0|0|
|2017-03-06| 12.5768| 11.8808| 10.034|.6960|0|0|0|0|
|2017-03-07| 12.5768| 11.8808| 10.0496|.6960|0|0|0|0|
|2017-03-08| 12.5768| 11.8808| 10.0665|.6960|0|0|0|0|
|2017-03-09| 12.5768| 12.3794| 10.0719|.1974|0|0|0|0|
|2017-03-10| 12.5768| 12.3794| 10.0888|.1974|0|0|0|0|
|2017-03-11| 12.5768| 12.3794| 10.0949|.1974|0|0|0|0|
|2017-03-12| 12.5768| 12.3794| 10.0963|.1974|0|0|0|0|
